code,date,hour,visibility,cloudcover,windspeed,humidity,precipitation
AUS,2021-01-23,5,10,2,8,33,0.0
AUS,2021-01-23,6,10,3,9,32,0.0
AUS,2021-01-23,7,10,3,9,34,0.0
AUS,2021-01-23,8,10,2,8,36,0.0
AUS,2021-01-23,9,10,2,8,37,0.0
AUS,2021-01-23,10,10,1,8,33,0.0
AUS,2021-01-23,11,10,1,9,30,0.0
AUS,2021-01-23,12,10,0,9,26,0.0
AUS,2021-01-23,13,10,0,9,26,0.0
AUS,2021-01-23,14,10,0,9,25,0.0
AUS,2021-01-23,15,10,0,9,25,0.0
AUS,2021-01-23,16,10,0,9,30,0.0
AUS,2021-01-23,17,10,0,8,34,0.0
AUS,2021-01-23,18,10,0,8,38,0.0
AUS,2021-01-23,19,10,0,8,41,0.0
AUS,2021-01-24,4,10,0,8,49,0.0
AUS,2021-01-24,5,10,0,9,48,0.0
AUS,2021-01-24,6,10,0,10,48,0.0
AUS,2021-01-24,7,10,0,11,47,0.0
AUS,2021-01-24,8,10,0,12,46,0.0
AUS,2021-01-24,9,10,0,13,45,0.0
AUS,2021-01-24,10,10,0,11,40,0.0
AUS,2021-01-24,11,10,0,10,36,0.0
AUS,2021-01-24,12,10,0,8,31,0.0
AUS,2021-01-24,13,10,0,8,31,0.0
AUS,2021-01-24,14,10,0,7,30,0.0
AUS,2021-01-24,15,10,0,7,30,0.0
AUS,2021-01-24,16,10,0,6,34,0.0
AUS,2021-01-24,17,10,0,5,38,0.0
AUS,2021-01-24,18,10,0,4,42,0.0
AUS,2021-01-24,19,10,0,4,44,0.0
AUS,2021-01-25,4,10,9,3,51,0.0
AUS,2021-01-25,5,10,12,2,50,0.0
AUS,2021-01-25,6,10,15,1,49,0.0
AUS,2021-01-25,7,10,15,3,49,0.0
AUS,2021-01-25,8,10,15,5,49,0.0
AUS,2021-01-25,9,10,16,7,49,0.0
AUS,2021-01-25,10,10,15,9,45,0.0
AUS,2021-01-25,11,10,14,10,40,0.0
AUS,2021-01-25,12,10,13,12,36,0.0
AUS,2021-01-25,13,10,11,14,36,0.0
AUS,2021-01-25,14,10,9,15,36,0.0
AUS,2021-01-25,15,10,8,17,36,0.0
AUS,2021-01-25,16,10,16,15,41,0.0
AUS,2021-01-25,17,10,24,14,46,0.0
AUS,2021-01-25,18,10,33,12,50,0.0
AUS,2021-01-25,19,10,33,13,55,0.0
AUS,2021-01-26,4,10,94,10,81,0.0
AUS,2021-01-26,5,10,97,9,82,0.0
AUS,2021-01-26,6,10,100,9,84,0.0
AUS,2021-01-26,7,10,100,10,85,0.0
AUS,2021-01-26,8,10,100,12,87,0.0
AUS,2021-01-26,9,10,100,14,88,0.0
AUS,2021-01-26,10,10,100,12,88,0.0
AUS,2021-01-26,11,10,100,11,88,0.0
AUS,2021-01-26,12,10,100,9,88,0.0
AUS,2021-01-26,13,10,100,10,88,0.0
AUS,2021-01-26,14,10,100,10,89,0.0
AUS,2021-01-26,15,10,100,10,90,0.1
AUS,2021-01-26,16,10,100,10,91,0.0
AUS,2021-01-26,17,10,99,10,91,0.0
AUS,2021-01-26,18,10,99,9,91,0.0
AUS,2021-01-26,19,10,96,11,93,0.0
AUS,2021-01-27,4,0,100,8,99,0.0
AUS,2021-01-27,5,0,100,6,99,0.0
AUS,2021-01-27,6,0,100,5,99,0.0
AUS,2021-01-27,7,1,94,4,97,0.0
AUS,2021-01-27,8,1,89,3,96,0.0
AUS,2021-01-27,9,2,83,2,95,0.0
AUS,2021-01-27,10,5,89,5,93,0.0
AUS,2021-01-27,11,7,94,9,91,0.0
AUS,2021-01-27,12,10,100,12,89,0.0
AUS,2021-01-27,13,10,100,14,87,0.0
AUS,2021-01-27,14,10,99,15,86,0.1
AUS,2021-01-27,15,10,99,17,84,0.2
AUS,2021-01-27,16,10,99,16,84,0.1
AUS,2021-01-27,17,10,99,15,85,0.0
AUS,2021-01-27,18,10,99,15,86,0.0
AUS,2021-01-27,19,10,96,16,87,0.0
AUS,2021-01-28,4,10,74,18,73,0.0
AUS,2021-01-28,5,10,60,17,70,0.0
AUS,2021-01-28,6,10,46,17,68,0.0
AUS,2021-01-28,7,10,36,17,68,0.0
AUS,2021-01-28,8,10,27,16,69,0.0
AUS,2021-01-28,9,10,17,16,70,0.0
AUS,2021-01-28,10,10,19,15,68,0.0
AUS,2021-01-28,11,10,21,14,66,0.0
AUS,2021-01-28,12,10,23,12,64,0.0
AUS,2021-01-28,13,10,15,13,60,0.0
AUS,2021-01-28,14,10,8,15,56,0.0
AUS,2021-01-28,15,10,0,16,52,0.0
AUS,2021-01-28,16,10,0,14,55,0.0
AUS,2021-01-28,17,10,0,13,57,0.0
AUS,2021-01-28,18,10,0,11,59,0.0
AUS,2021-01-28,19,10,0,12,60,0.0
AUS,2021-01-29,4,10,0,10,50,0.0
AUS,2021-01-29,5,10,0,11,48,0.0
AUS,2021-01-29,6,10,0,12,47,0.0
AUS,2021-01-29,7,10,0,15,46,0.0
AUS,2021-01-29,8,10,0,18,45,0.0
AUS,2021-01-29,9,10,0,22,44,0.0
AUS,2021-01-29,10,10,0,20,43,0.0
AUS,2021-01-29,11,10,0,19,43,0.0
AUS,2021-01-29,12,10,0,18,42,0.0
AUS,2021-01-29,13,10,0,20,41,0.0
AUS,2021-01-29,14,10,0,23,40,0.0
AUS,2021-01-29,15,10,0,25,39,0.0
AUS,2021-01-29,16,10,0,20,44,0.0
AUS,2021-01-29,17,10,0,15,49,0.0
AUS,2021-01-29,18,10,0,10,53,0.0
AUS,2021-01-29,19,10,0,10,55,0.0
AUS,2021-01-30,4,10,0,10,52,0.0
AUS,2021-01-30,5,10,0,10,51,0.0
AUS,2021-01-30,6,10,0,9,50,0.0
AUS,2021-01-30,7,10,0,9,49,0.0
AUS,2021-01-30,8,10,0,9,48,0.0
AUS,2021-01-30,9,10,0,9,47,0.0
AUS,2021-01-30,10,10,0,9,44,0.0
AUS,2021-01-30,11,10,0,10,41,0.0
AUS,2021-01-30,12,10,0,11,38,0.0
AUS,2021-01-30,13,10,0,12,37,0.0
AUS,2021-01-30,14,10,0,13,37,0.0
AUS,2021-01-30,15,10,0,15,36,0.0
AUS,2021-01-30,16,10,0,13,42,0.0
AUS,2021-01-30,17,10,0,12,47,0.0
AUS,2021-01-30,18,10,0,11,53,0.0
AUS,2021-01-30,19,10,0,13,54,0.0
AUS,2021-01-31,4,10,2,16,77,0.0
AUS,2021-01-31,5,10,3,15,80,0.0
AUS,2021-01-31,6,10,5,13,83,0.0
AUS,2021-01-31,7,10,8,15,82,0.0
AUS,2021-01-31,8,10,12,17,81,0.0
AUS,2021-01-31,9,10,15,19,79,0.0
AUS,2021-01-31,10,10,20,21,71,0.0
AUS,2021-01-31,11,10,24,23,63,0.0
AUS,2021-01-31,12,10,29,26,55,0.0
AUS,2021-01-31,13,10,21,26,52,0.0
AUS,2021-01-31,14,10,13,26,50,0.0
AUS,2021-01-31,15,10,5,27,48,0.0
AUS,2021-01-31,16,10,5,24,54,0.0
AUS,2021-01-31,17,10,4,21,59,0.0
AUS,2021-01-31,18,10,4,19,65,0.0
AUS,2021-01-31,19,10,4,21,68,0.0
HOU,2021-01-01,4,10,61,26,65,0.0
IAH,2021-01-01,4,10,61,26,65,0.0
HOU,2021-01-01,5,10,43,25,63,0.0
IAH,2021-01-01,5,10,43,25,63,0.0
HOU,2021-01-01,6,10,24,23,61,0.0
IAH,2021-01-01,6,10,24,23,61,0.0
HOU,2021-01-01,7,10,26,25,56,0.0
IAH,2021-01-01,7,10,26,25,56,0.0
HOU,2021-01-01,8,10,29,26,50,0.0
IAH,2021-01-01,8,10,29,26,50,0.0
HOU,2021-01-01,9,10,31,27,45,0.0
IAH,2021-01-01,9,10,31,27,45,0.0
HOU,2021-01-01,10,10,45,25,43,0.0
IAH,2021-01-01,10,10,45,25,43,0.0
HOU,2021-01-01,11,10,60,23,42,0.0
IAH,2021-01-01,11,10,60,23,42,0.0
HOU,2021-01-01,12,10,75,21,40,0.0
IAH,2021-01-01,12,10,75,21,40,0.0
HOU,2021-01-01,13,10,67,21,40,0.0
IAH,2021-01-01,13,10,67,21,40,0.0
HOU,2021-01-01,14,10,58,20,39,0.0
IAH,2021-01-01,14,10,58,20,39,0.0
HOU,2021-01-01,15,10,50,20,39,0.0
IAH,2021-01-01,15,10,50,20,39,0.0
HOU,2021-01-01,16,10,43,19,39,0.0
IAH,2021-01-01,16,10,43,19,39,0.0
HOU,2021-01-01,17,10,37,17,39,0.0
IAH,2021-01-01,17,10,37,17,39,0.0
HOU,2021-01-01,18,10,30,16,40,0.0
IAH,2021-01-01,18,10,30,16,40,0.0
HOU,2021-01-01,19,10,26,17,41,0.0
IAH,2021-01-01,19,10,26,17,41,0.0
HOU,2021-01-02,4,10,19,16,43,0.0
IAH,2021-01-02,4,10,19,16,43,0.0
HOU,2021-01-02,5,10,20,14,44,0.0
IAH,2021-01-02,5,10,20,14,44,0.0
HOU,2021-01-02,6,10,22,12,44,0.0
IAH,2021-01-02,6,10,22,12,44,0.0
HOU,2021-01-02,7,10,26,14,45,0.0
IAH,2021-01-02,7,10,26,14,45,0.0
HOU,2021-01-02,8,10,29,16,45,0.0
IAH,2021-01-02,8,10,29,16,45,0.0
HOU,2021-01-02,9,10,32,18,45,0.0
IAH,2021-01-02,9,10,32,18,45,0.0
HOU,2021-01-02,10,10,37,15,45,0.0
IAH,2021-01-02,10,10,37,15,45,0.0
HOU,2021-01-02,11,10,42,13,44,0.0
IAH,2021-01-02,11,10,42,13,44,0.0
HOU,2021-01-02,12,10,47,11,44,0.0
IAH,2021-01-02,12,10,47,11,44,0.0
HOU,2021-01-02,13,10,61,12,43,0.0
IAH,2021-01-02,13,10,61,12,43,0.0
HOU,2021-01-02,14,10,75,12,42,0.0
IAH,2021-01-02,14,10,75,12,42,0.0
HOU,2021-01-02,15,10,89,13,41,0.0
IAH,2021-01-02,15,10,89,13,41,0.0
HOU,2021-01-02,16,10,93,13,41,0.0
IAH,2021-01-02,16,10,93,13,41,0.0
HOU,2021-01-02,17,10,96,13,41,0.0
IAH,2021-01-02,17,10,96,13,41,0.0
HOU,2021-01-02,18,10,100,13,42,0.0
IAH,2021-01-02,18,10,100,13,42,0.0
HOU,2021-01-02,19,10,100,15,43,0.0
IAH,2021-01-02,19,10,100,15,43,0.0
HOU,2021-01-03,4,10,0,16,44,0.0
IAH,2021-01-03,4,10,0,16,44,0.0
HOU,2021-01-03,5,10,0,16,44,0.0
IAH,2021-01-03,5,10,0,16,44,0.0
HOU,2021-01-03,6,10,0,16,43,0.0
IAH,2021-01-03,6,10,0,16,43,0.0
HOU,2021-01-03,7,10,0,17,42,0.0
IAH,2021-01-03,7,10,0,17,42,0.0
HOU,2021-01-03,8,10,0,18,40,0.0
IAH,2021-01-03,8,10,0,18,40,0.0
HOU,2021-01-03,9,10,0,19,38,0.0
IAH,2021-01-03,9,10,0,19,38,0.0
HOU,2021-01-03,10,10,0,17,38,0.0
IAH,2021-01-03,10,10,0,17,38,0.0
HOU,2021-01-03,11,10,0,15,38,0.0
IAH,2021-01-03,11,10,0,15,38,0.0
HOU,2021-01-03,12,10,0,13,38,0.0
IAH,2021-01-03,12,10,0,13,38,0.0
HOU,2021-01-03,13,10,0,14,38,0.0
IAH,2021-01-03,13,10,0,14,38,0.0
HOU,2021-01-03,14,10,0,15,37,0.0
IAH,2021-01-03,14,10,0,15,37,0.0
HOU,2021-01-03,15,10,0,15,37,0.0
IAH,2021-01-03,15,10,0,15,37,0.0
HOU,2021-01-03,16,10,0,12,39,0.0
IAH,2021-01-03,16,10,0,12,39,0.0
HOU,2021-01-03,17,10,0,9,41,0.0
IAH,2021-01-03,17,10,0,9,41,0.0
HOU,2021-01-03,18,10,0,6,43,0.0
IAH,2021-01-03,18,10,0,6,43,0.0
HOU,2021-01-03,19,10,0,7,44,0.0
IAH,2021-01-03,19,10,0,7,44,0.0
HOU,2021-01-04,4,10,11,9,51,0.0
IAH,2021-01-04,4,10,11,9,51,0.0
HOU,2021-01-04,5,10,13,9,51,0.0
IAH,2021-01-04,5,10,13,9,51,0.0
HOU,2021-01-04,6,10,14,9,52,0.0
IAH,2021-01-04,6,10,14,9,52,0.0
HOU,2021-01-04,7,10,20,10,51,0.0
IAH,2021-01-04,7,10,20,10,51,0.0
HOU,2021-01-04,8,10,26,11,51,0.0
IAH,2021-01-04,8,10,26,11,51,0.0
HOU,2021-01-04,9,10,32,12,50,0.0
IAH,2021-01-04,9,10,32,12,50,0.0
HOU,2021-01-04,10,10,55,10,45,0.0
IAH,2021-01-04,10,10,55,10,45,0.0
HOU,2021-01-04,11,10,77,8,41,0.0
IAH,2021-01-04,11,10,77,8,41,0.0
HOU,2021-01-04,12,10,100,6,36,0.0
IAH,2021-01-04,12,10,100,6,36,0.0
HOU,2021-01-04,13,10,89,7,35,0.0
IAH,2021-01-04,13,10,89,7,35,0.0
HOU,2021-01-04,14,10,79,8,33,0.0
IAH,2021-01-04,14,10,79,8,33,0.0
HOU,2021-01-04,15,10,69,8,32,0.0
IAH,2021-01-04,15,10,69,8,32,0.0
HOU,2021-01-04,16,10,52,7,35,0.0
IAH,2021-01-04,16,10,52,7,35,0.0
HOU,2021-01-04,17,10,36,5,39,0.0
IAH,2021-01-04,17,10,36,5,39,0.0
HOU,2021-01-04,18,10,19,4,42,0.0
IAH,2021-01-04,18,10,19,4,42,0.0
HOU,2021-01-04,19,10,29,5,43,0.0
IAH,2021-01-04,19,10,29,5,43,0.0
HOU,2021-01-05,4,10,100,7,47,0.0
IAH,2021-01-05,4,10,100,7,47,0.0
HOU,2021-01-05,5,10,100,7,47,0.0
IAH,2021-01-05,5,10,100,7,47,0.0
HOU,2021-01-05,6,10,100,7,47,0.0
IAH,2021-01-05,6,10,100,7,47,0.0
HOU,2021-01-05,7,10,99,8,48,0.0
IAH,2021-01-05,7,10,99,8,48,0.0
HOU,2021-01-05,8,10,97,8,49,0.0
IAH,2021-01-05,8,10,97,8,49,0.0
HOU,2021-01-05,9,10,96,9,49,0.0
IAH,2021-01-05,9,10,96,9,49,0.0
HOU,2021-01-05,10,10,79,9,49,0.0
IAH,2021-01-05,10,10,79,9,49,0.0
HOU,2021-01-05,11,10,61,9,49,0.0
IAH,2021-01-05,11,10,61,9,49,0.0
HOU,2021-01-05,12,10,44,8,48,0.0
IAH,2021-01-05,12,10,44,8,48,0.0
HOU,2021-01-05,13,10,35,8,47,0.0
IAH,2021-01-05,13,10,35,8,47,0.0
HOU,2021-01-05,14,10,26,8,47,0.0
IAH,2021-01-05,14,10,26,8,47,0.0
HOU,2021-01-05,15,10,17,8,46,0.0
IAH,2021-01-05,15,10,17,8,46,0.0
HOU,2021-01-05,16,10,12,9,50,0.0
IAH,2021-01-05,16,10,12,9,50,0.0
HOU,2021-01-05,17,10,8,10,54,0.0
IAH,2021-01-05,17,10,8,10,54,0.0
HOU,2021-01-05,18,10,3,11,58,0.0
IAH,2021-01-05,18,10,3,11,58,0.0
HOU,2021-01-05,19,10,4,10,60,0.0
IAH,2021-01-05,19,10,4,10,60,0.0
HOU,2021-01-06,4,10,3,8,66,0.0
IAH,2021-01-06,4,10,3,8,66,0.0
HOU,2021-01-06,5,10,3,10,63,0.0
IAH,2021-01-06,5,10,3,10,63,0.0
HOU,2021-01-06,6,10,3,12,60,0.0
IAH,2021-01-06,6,10,3,12,60,0.0
HOU,2021-01-06,7,10,3,12,62,0.0
IAH,2021-01-06,7,10,3,12,62,0.0
HOU,2021-01-06,8,10,2,12,63,0.0
IAH,2021-01-06,8,10,2,12,63,0.0
HOU,2021-01-06,9,10,2,12,65,0.0
IAH,2021-01-06,9,10,2,12,65,0.0
HOU,2021-01-06,10,10,2,12,64,0.0
IAH,2021-01-06,10,10,2,12,64,0.0
HOU,2021-01-06,11,10,2,12,64,0.0
IAH,2021-01-06,11,10,2,12,64,0.0
HOU,2021-01-06,12,10,2,12,63,0.0
IAH,2021-01-06,12,10,2,12,63,0.0
HOU,2021-01-06,13,10,4,12,63,0.0
IAH,2021-01-06,13,10,4,12,63,0.0
HOU,2021-01-06,14,10,7,12,64,0.0
IAH,2021-01-06,14,10,7,12,64,0.0
HOU,2021-01-06,15,10,9,13,64,0.0
IAH,2021-01-06,15,10,9,13,64,0.0
HOU,2021-01-06,16,10,24,12,68,0.0
IAH,2021-01-06,16,10,24,12,68,0.0
HOU,2021-01-06,17,10,39,12,73,0.0
IAH,2021-01-06,17,10,39,12,73,0.0
HOU,2021-01-06,18,10,54,12,77,0.0
IAH,2021-01-06,18,10,54,12,77,0.0
HOU,2021-01-06,19,10,43,13,80,0.0
IAH,2021-01-06,19,10,43,13,80,0.0
HOU,2021-01-07,4,10,29,13,88,0.0
IAH,2021-01-07,4,10,29,13,88,0.0
HOU,2021-01-07,5,10,51,13,90,0.0
IAH,2021-01-07,5,10,51,13,90,0.0
HOU,2021-01-07,6,10,73,12,92,0.0
IAH,2021-01-07,6,10,73,12,92,0.0
HOU,2021-01-07,7,10,70,14,91,0.0
IAH,2021-01-07,7,10,70,14,91,0.0
HOU,2021-01-07,8,10,66,15,91,0.0
IAH,2021-01-07,8,10,66,15,91,0.0
HOU,2021-01-07,9,10,63,16,91,0.0
IAH,2021-01-07,9,10,63,16,91,0.0
HOU,2021-01-07,10,10,55,15,86,0.0
IAH,2021-01-07,10,10,55,15,86,0.0
HOU,2021-01-07,11,10,47,14,81,0.0
IAH,2021-01-07,11,10,47,14,81,0.0
HOU,2021-01-07,12,10,39,13,77,0.0
IAH,2021-01-07,12,10,39,13,77,0.0
HOU,2021-01-07,13,10,38,15,74,0.0
IAH,2021-01-07,13,10,38,15,74,0.0
HOU,2021-01-07,14,10,37,18,72,0.0
IAH,2021-01-07,14,10,37,18,72,0.0
HOU,2021-01-07,15,10,35,20,70,0.0
IAH,2021-01-07,15,10,35,20,70,0.0
HOU,2021-01-07,16,10,57,16,75,0.0
IAH,2021-01-07,16,10,57,16,75,0.0
HOU,2021-01-07,17,10,78,11,81,0.0
IAH,2021-01-07,17,10,78,11,81,0.0
HOU,2021-01-07,18,10,100,7,86,0.0
IAH,2021-01-07,18,10,100,7,86,0.0
HOU,2021-01-07,19,10,86,10,87,0.0
IAH,2021-01-07,19,10,86,10,87,0.0
HOU,2021-01-08,4,8,72,19,92,0.8
IAH,2021-01-08,4,8,72,19,92,0.8
HOU,2021-01-08,5,9,84,18,90,0.0
IAH,2021-01-08,5,9,84,18,90,0.0
HOU,2021-01-08,6,10,97,17,88,0.0
IAH,2021-01-08,6,10,97,17,88,0.0
HOU,2021-01-08,7,10,91,18,87,0.0
IAH,2021-01-08,7,10,91,18,87,0.0
HOU,2021-01-08,8,10,85,19,85,0.0
IAH,2021-01-08,8,10,85,19,85,0.0
HOU,2021-01-08,9,10,79,21,84,0.0
IAH,2021-01-08,9,10,79,21,84,0.0
HOU,2021-01-08,10,10,53,20,76,0.0
IAH,2021-01-08,10,10,53,20,76,0.0
HOU,2021-01-08,11,10,26,20,69,0.0
IAH,2021-01-08,11,10,26,20,69,0.0
HOU,2021-01-08,12,10,0,19,62,0.0
IAH,2021-01-08,12,10,0,19,62,0.0
HOU,2021-01-08,13,10,0,21,58,0.0
IAH,2021-01-08,13,10,0,21,58,0.0
HOU,2021-01-08,14,10,0,22,54,0.0
IAH,2021-01-08,14,10,0,22,54,0.0
HOU,2021-01-08,15,10,0,24,50,0.0
IAH,2021-01-08,15,10,0,24,50,0.0
HOU,2021-01-08,16,10,0,20,54,0.0
IAH,2021-01-08,16,10,0,20,54,0.0
HOU,2021-01-08,17,10,0,17,58,0.0
IAH,2021-01-08,17,10,0,17,58,0.0
HOU,2021-01-08,18,10,0,13,62,0.0
IAH,2021-01-08,18,10,0,13,62,0.0
HOU,2021-01-08,19,10,0,14,65,0.0
IAH,2021-01-08,19,10,0,14,65,0.0
HOU,2021-01-09,4,10,8,10,84,0.0
IAH,2021-01-09,4,10,8,10,84,0.0
HOU,2021-01-09,5,10,8,10,85,0.0
IAH,2021-01-09,5,10,8,10,85,0.0
HOU,2021-01-09,6,10,8,10,86,0.0
IAH,2021-01-09,6,10,8,10,86,0.0
HOU,2021-01-09,7,10,9,11,85,0.0
IAH,2021-01-09,7,10,9,11,85,0.0
HOU,2021-01-09,8,10,10,11,84,0.0
IAH,2021-01-09,8,10,10,11,84,0.0
HOU,2021-01-09,9,10,11,11,84,0.0
IAH,2021-01-09,9,10,11,11,84,0.0
HOU,2021-01-09,10,10,9,9,81,0.0
IAH,2021-01-09,10,10,9,9,81,0.0
HOU,2021-01-09,11,10,7,7,78,0.0
IAH,2021-01-09,11,10,7,7,78,0.0
HOU,2021-01-09,12,10,5,5,75,0.0
IAH,2021-01-09,12,10,5,5,75,0.0
HOU,2021-01-09,13,10,9,4,71,0.0
IAH,2021-01-09,13,10,9,4,71,0.0
HOU,2021-01-09,14,10,14,3,68,0.0
IAH,2021-01-09,14,10,14,3,68,0.0
HOU,2021-01-09,15,10,18,3,65,0.0
IAH,2021-01-09,15,10,18,3,65,0.0
HOU,2021-01-09,16,10,30,3,72,0.0
IAH,2021-01-09,16,10,30,3,72,0.0
HOU,2021-01-09,17,10,41,4,79,0.0
IAH,2021-01-09,17,10,41,4,79,0.0
HOU,2021-01-09,18,10,53,5,87,0.0
IAH,2021-01-09,18,10,53,5,87,0.0
HOU,2021-01-09,19,10,51,6,86,0.0
IAH,2021-01-09,19,10,51,6,86,0.0
HOU,2021-01-10,4,10,91,7,85,0.0
IAH,2021-01-10,4,10,91,7,85,0.0
HOU,2021-01-10,5,10,90,7,85,0.0
IAH,2021-01-10,5,10,90,7,85,0.0
HOU,2021-01-10,6,10,89,6,85,0.0
IAH,2021-01-10,6,10,89,6,85,0.0
HOU,2021-01-10,7,10,88,6,85,0.0
IAH,2021-01-10,7,10,88,6,85,0.0
HOU,2021-01-10,8,10,87,6,85,0.0
IAH,2021-01-10,8,10,87,6,85,0.0
HOU,2021-01-10,9,10,86,7,85,0.0
IAH,2021-01-10,9,10,86,7,85,0.0
HOU,2021-01-10,10,10,88,8,85,0.0
IAH,2021-01-10,10,10,88,8,85,0.0
HOU,2021-01-10,11,10,90,10,86,0.0
IAH,2021-01-10,11,10,90,10,86,0.0
HOU,2021-01-10,12,10,92,11,86,0.0
IAH,2021-01-10,12,10,92,11,86,0.0
HOU,2021-01-10,13,10,94,12,87,0.0
IAH,2021-01-10,13,10,94,12,87,0.0
HOU,2021-01-10,14,10,95,14,88,0.0
IAH,2021-01-10,14,10,95,14,88,0.0
HOU,2021-01-10,15,10,97,15,89,0.0
IAH,2021-01-10,15,10,97,15,89,0.0
HOU,2021-01-10,16,10,97,15,90,0.0
IAH,2021-01-10,16,10,97,15,90,0.0
HOU,2021-01-10,17,10,97,16,91,0.0
IAH,2021-01-10,17,10,97,16,91,0.0
HOU,2021-01-10,18,10,97,17,93,0.0
IAH,2021-01-10,18,10,97,17,93,0.0
HOU,2021-01-10,19,10,91,17,92,0.0
IAH,2021-01-10,19,10,91,17,92,0.0
HOU,2021-01-11,4,10,94,6,89,0.0
IAH,2021-01-11,4,10,94,6,89,0.0
HOU,2021-01-11,5,10,97,7,90,0.0
IAH,2021-01-11,5,10,97,7,90,0.0
HOU,2021-01-11,6,10,100,8,91,0.0
IAH,2021-01-11,6,10,100,8,91,0.0
HOU,2021-01-11,7,10,96,9,91,0.0
IAH,2021-01-11,7,10,96,9,91,0.0
HOU,2021-01-11,8,10,93,9,91,0.2
IAH,2021-01-11,8,10,93,9,91,0.2
HOU,2021-01-11,9,10,89,10,90,0.2
IAH,2021-01-11,9,10,89,10,90,0.2
HOU,2021-01-11,10,10,86,10,90,0.1
IAH,2021-01-11,10,10,86,10,90,0.1
HOU,2021-01-11,11,10,83,10,89,0.0
IAH,2021-01-11,11,10,83,10,89,0.0
HOU,2021-01-11,12,10,81,11,89,0.0
IAH,2021-01-11,12,10,81,11,89,0.0
HOU,2021-01-11,13,9,68,13,87,0.0
IAH,2021-01-11,13,9,68,13,87,0.0
HOU,2021-01-11,14,8,55,16,85,2.4
IAH,2021-01-11,14,8,55,16,85,2.4
HOU,2021-01-11,15,7,43,18,83,3.2
IAH,2021-01-11,15,7,43,18,83,3.2
HOU,2021-01-11,16,8,32,23,77,1.6
IAH,2021-01-11,16,8,32,23,77,1.6
HOU,2021-01-11,17,9,21,27,72,0.0
IAH,2021-01-11,17,9,21,27,72,0.0
HOU,2021-01-11,18,10,9,31,67,0.0
IAH,2021-01-11,18,10,9,31,67,0.0
HOU,2021-01-11,19,10,10,33,65,0.0
IAH,2021-01-11,19,10,10,33,65,0.0
HOU,2021-01-12,4,10,0,31,51,0.0
IAH,2021-01-12,4,10,0,31,51,0.0
HOU,2021-01-12,5,10,0,28,51,0.0
IAH,2021-01-12,5,10,0,28,51,0.0
HOU,2021-01-12,6,10,0,26,52,0.0
IAH,2021-01-12,6,10,0,26,52,0.0
HOU,2021-01-12,7,10,0,27,50,0.0
IAH,2021-01-12,7,10,0,27,50,0.0
HOU,2021-01-12,8,10,0,29,48,0.0
IAH,2021-01-12,8,10,0,29,48,0.0
HOU,2021-01-12,9,10,0,31,47,0.0
IAH,2021-01-12,9,10,0,31,47,0.0
HOU,2021-01-12,10,10,0,28,45,0.0
IAH,2021-01-12,10,10,0,28,45,0.0
HOU,2021-01-12,11,10,0,26,44,0.0
IAH,2021-01-12,11,10,0,26,44,0.0
HOU,2021-01-12,12,10,0,24,42,0.0
IAH,2021-01-12,12,10,0,24,42,0.0
HOU,2021-01-12,13,10,0,25,42,0.0
IAH,2021-01-12,13,10,0,25,42,0.0
HOU,2021-01-12,14,10,0,26,41,0.0
IAH,2021-01-12,14,10,0,26,41,0.0
HOU,2021-01-12,15,10,0,27,40,0.0
IAH,2021-01-12,15,10,0,27,40,0.0
HOU,2021-01-12,16,10,0,23,42,0.0
IAH,2021-01-12,16,10,0,23,42,0.0
HOU,2021-01-12,17,10,0,19,44,0.0
IAH,2021-01-12,17,10,0,19,44,0.0
HOU,2021-01-12,18,10,0,15,46,0.0
IAH,2021-01-12,18,10,0,15,46,0.0
HOU,2021-01-12,19,10,0,16,47,0.0
IAH,2021-01-12,19,10,0,16,47,0.0
HOU,2021-01-13,4,10,1,15,53,0.0
IAH,2021-01-13,4,10,1,15,53,0.0
HOU,2021-01-13,5,10,2,15,54,0.0
IAH,2021-01-13,5,10,2,15,54,0.0
HOU,2021-01-13,6,10,3,15,55,0.0
IAH,2021-01-13,6,10,3,15,55,0.0
HOU,2021-01-13,7,10,3,15,54,0.0
IAH,2021-01-13,7,10,3,15,54,0.0
HOU,2021-01-13,8,10,3,15,53,0.0
IAH,2021-01-13,8,10,3,15,53,0.0
HOU,2021-01-13,9,10,2,15,52,0.0
IAH,2021-01-13,9,10,2,15,52,0.0
HOU,2021-01-13,10,10,3,14,48,0.0
IAH,2021-01-13,10,10,3,14,48,0.0
HOU,2021-01-13,11,10,3,13,44,0.0
IAH,2021-01-13,11,10,3,13,44,0.0
HOU,2021-01-13,12,10,3,11,40,0.0
IAH,2021-01-13,12,10,3,11,40,0.0
HOU,2021-01-13,13,10,3,12,39,0.0
IAH,2021-01-13,13,10,3,12,39,0.0
HOU,2021-01-13,14,10,3,14,38,0.0
IAH,2021-01-13,14,10,3,14,38,0.0
HOU,2021-01-13,15,10,2,15,37,0.0
IAH,2021-01-13,15,10,2,15,37,0.0
HOU,2021-01-13,16,10,2,13,40,0.0
IAH,2021-01-13,16,10,2,13,40,0.0
HOU,2021-01-13,17,10,1,11,42,0.0
IAH,2021-01-13,17,10,1,11,42,0.0
HOU,2021-01-13,18,10,0,9,45,0.0
IAH,2021-01-13,18,10,0,9,45,0.0
HOU,2021-01-13,19,10,0,10,47,0.0
